order_id,customer_id,product,category,price,quantity,order_date,discount
2659,395,Table,Home,344.5,3,2024-01-13,65.1
2660,632,Mat,Sports,61.99,5,2024-01-09,11.15
2661,309,Weights,Sports,598.68,7,2024-03-23,78.25
2662,166,Lipstick,Beauty,494.49,9,2024-03-27,61.91
2663,638,Rug,Home,734.94,1,2024-02-14,118.06
2664,138,Racket,Sports,100.18,3,2024-03-16,10.78
2665,200,Perfume,Beauty,279.23,3,2024-02-02,13.9
2666,948,Racket,Sports,273.35,5,2024-01-07,17.88
2667,455,Shoes,Fashion,278.81,2,2024-01-25,10.38
2668,470,Jacket,Fashion,623.55,2,2024-03-24,102.75
2669,248,T-Shirt,Fashion,588.76,2,2024-02-25,38.83
2670,854,Weights,Sports,179.11,2,2024-02-17,14.75
2671,904,Lamp,Home,960.87,9,2024-02-28,14.55
2672,263,Racket,Sports,139.4,1,2024-01-26,21.18
2673,518,Headphones,Electronics,185.23,8,2024-01-28,1.28
2674,590,Jeans,Fashion,235.14,3,2024-03-04,17.75
2675,938,Cream,Beauty,639.3,7,2024-01-24,57.32
2676,773,Rug,Home,382.68,7,2024-01-30,74.02
2677,126,Cream,Beauty,432.6,6,2024-03-02,48.47
2678,778,Perfume,Beauty,309.31,2,2024-03-15,43.88
2679,257,T-Shirt,Fashion,662.28,2,2024-03-22,16.04
2680,140,Cream,Beauty,685.38,9,2024-01-29,134.44
2681,444,Chair,Home,366.51,3,2024-01-16,8.97
2682,222,Table,Home,719.46,3,2024-03-20,87.72
2683,811,Tablet,Electronics,720.22,5,2024-02-07,2.2
2684,742,T-Shirt,Fashion,351.19,6,2024-02-01,49.93
2685,336,Rug,Home,23.01,9,2024-01-26,0.89
2686,413,Perfume,Beauty,196.54,4,2024-01-09,11.24
2687,911,Jeans,Fashion,526.68,6,2024-01-16,79.88
2688,782,Jacket,Fashion,557.55,5,2024-01-12,21.86
2689,181,T-Shirt,Fashion,315.63,6,2024-01-24,20.9
2690,601,Shoes,Fashion,165.85,5,2024-01-18,29.9
2691,649,T-Shirt,Fashion,303.32,3,2024-03-20,27.81
2692,493,Ball,Sports,927.25,5,2024-01-05,7.47
2693,807,Weights,Sports,67.85,4,2024-01-01,6.07
2694,459,Shoes,Fashion,63.16,2,2024-01-07,5.61
2695,241,Lamp,Home,539.93,9,2024-01-25,52.57
2696,419,Soap,Beauty,722.92,6,2024-03-06,48.66
2697,293,Chair,Home,99.41,9,2024-03-19,7.74
2698,193,Headphones,Electronics,318.53,8,2024-03-28,40.64
2699,233,Chair,Home,738.9,5,2024-03-01,80.66
2700,507,Laptop,Electronics,124.0,5,2024-03-25,0.77
2701,468,Lipstick,Beauty,966.03,8,2024-03-10,191.18
2702,733,Chair,Home,657.04,1,2024-01-04,10.84
2703,380,Soap,Beauty,560.01,2,2024-01-14,39.57
2704,276,Soap,Beauty,700.33,1,2024-03-09,49.55
2705,170,Soap,Beauty,810.17,7,2024-03-24,27.31
2706,402,Shoes,Fashion,698.77,7,2024-01-22,67.1
2707,615,Chair,Home,404.03,7,2024-02-22,62.86
2708,372,Table,Home,766.52,4,2024-02-06,30.3
2709,172,Chair,Home,454.25,8,2024-01-14,74.97
2710,325,Jacket,Fashion,516.91,8,2024-01-11,5.72
2711,313,Jeans,Fashion,851.91,1,2024-03-30,49.59
2712,642,Shoes,Fashion,321.09,9,2024-03-05,12.7
2713,741,Ball,Sports,902.81,2,2024-02-29,7.86
2714,497,Phone,Electronics,229.74,3,2024-03-05,24.11
2715,593,Jacket,Fashion,659.79,9,2024-02-27,129.6
2716,673,Racket,Sports,768.81,6,2024-02-05,119.17
2717,598,Lipstick,Beauty,932.95,5,2024-03-07,138.19
2718,852,Weights,Sports,247.21,1,2024-02-26,28.77
2719,640,Laptop,Electronics,259.49,5,2024-02-26,25.63
2720,341,Laptop,Electronics,165.48,2,2024-01-20,20.06
2721,527,Jacket,Fashion,247.45,9,2024-03-24,42.21
2722,731,Jacket,Fashion,420.77,7,2024-03-17,76.62
2723,190,Headphones,Electronics,828.18,5,2024-03-27,0.73
2724,401,Jacket,Fashion,296.77,1,2024-03-12,17.51
2725,612,Jacket,Fashion,463.15,8,2024-02-17,24.89
2726,403,Ball,Sports,288.46,9,2024-01-28,34.11
2727,148,Chair,Home,164.37,9,2024-03-08,30.9
2728,969,Phone,Electronics,178.68,6,2024-03-02,22.02
2729,763,Phone,Electronics,970.94,9,2024-01-23,73.36
2730,263,Rug,Home,516.61,1,2024-02-12,6.94
2731,716,Perfume,Beauty,712.37,5,2024-01-22,58.73
2732,650,Ball,Sports,662.22,3,2024-03-09,81.99
2733,300,Ball,Sports,750.0,5,2024-01-20,0.61
2734,524,Racket,Sports,988.79,6,2024-01-09,97.53
2735,322,Table,Home,100.46,3,2024-02-21,4.62
2736,631,Tablet,Electronics,107.69,6,2024-02-13,3.54
2737,168,Table,Home,258.87,7,2024-03-07,15.86
2738,479,Phone,Electronics,665.53,3,2024-01-20,77.58
2739,503,Tablet,Electronics,290.26,5,2024-01-20,1.72
2740,758,Rug,Home,169.74,7,2024-03-22,7.44
2741,226,Perfume,Beauty,58.73,1,2024-02-01,0.2
2742,600,Shoes,Fashion,628.51,4,2024-02-06,16.06
2743,914,Table,Home,434.36,9,2024-02-12,67.24
2744,736,Ball,Sports,654.85,5,2024-01-05,7.35
2745,257,Tablet,Electronics,251.15,1,2024-02-23,39.38
2746,589,Phone,Electronics,450.35,4,2024-03-08,21.95
2747,857,Table,Home,753.43,1,2024-01-26,120.54
2748,806,Soap,Beauty,806.53,3,2024-01-27,65.03
2749,579,Lamp,Home,945.44,1,2024-02-22,99.16
2750,731,Jacket,Fashion,798.77,6,2024-01-17,105.17
2751,837,Chair,Home,215.23,7,2024-03-22,8.36
2752,561,Jacket,Fashion,559.13,8,2024-01-08,30.95
2753,730,Lamp,Home,153.1,7,2024-02-10,21.93
2754,927,Perfume,Beauty,455.12,8,2024-03-11,86.23
2755,352,Jeans,Fashion,420.71,5,2024-03-13,13.28
2756,690,Chair,Home,359.08,2,2024-01-02,65.97
2757,249,Cream,Beauty,17.51,9,2024-01-20,2.36
2758,374,Chair,Home,993.64,7,2024-03-20,43.86
2759,695,Table,Home,352.11,9,2024-02-22,62.77
2760,348,Phone,Electronics,53.93,4,2024-02-07,9.76
2761,811,T-Shirt,Fashion,75.96,7,2024-01-13,6.99
2762,285,Ball,Sports,99.72,1,2024-03-11,15.51
2763,512,Table,Home,562.97,9,2024-02-18,60.38
2764,130,Cream,Beauty,617.66,5,2024-03-16,52.04
2765,809,Lamp,Home,689.41,4,2024-01-19,101.68
2766,185,Headphones,Electronics,968.43,6,2024-03-05,54.44
2767,178,Tablet,Electronics,863.56,8,2024-03-25,149.67
2768,124,Chair,Home,112.23,2,2024-01-15,15.65
2769,846,Tablet,Electronics,345.55,5,2024-02-25,11.09
2770,674,Weights,Sports,175.4,4,2024-01-02,22.31
2771,977,Shoes,Fashion,166.81,8,2024-03-01,32.09
2772,293,Soap,Beauty,172.78,1,2024-02-07,16.52
2773,190,Rug,Home,152.8,8,2024-01-06,1.79
2774,626,Weights,Sports,458.0,6,2024-01-12,9.78
2775,735,Phone,Electronics,123.21,3,2024-01-15,0.89
2776,277,Phone,Electronics,512.92,3,2024-01-13,53.52
2777,143,Ball,Sports,706.3,3,2024-03-02,1.28
2778,208,Tablet,Electronics,879.25,3,2024-01-12,17.85
2779,735,Rug,Home,330.46,4,2024-02-25,18.49
2780,660,Phone,Electronics,138.63,8,2024-02-19,18.78
2781,117,Chair,Home,828.56,6,2024-02-16,36.98
2782,810,Mat,Sports,634.21,5,2024-02-08,82.57
2783,861,T-Shirt,Fashion,115.07,4,2024-01-13,21.74
2784,909,Lipstick,Beauty,988.99,3,2024-02-18,69.41
2785,774,Rug,Home,288.22,2,2024-01-13,42.23
2786,524,Phone,Electronics,565.78,4,2024-03-30,43.37
2787,491,Headphones,Electronics,508.66,6,2024-01-26,79.33
2788,961,Weights,Sports,592.3,6,2024-02-09,98.43
2789,710,T-Shirt,Fashion,331.16,3,2024-01-23,34.11
2790,905,Chair,Home,30.11,9,2024-02-25,5.43
2791,685,Chair,Home,36.98,7,2024-01-06,7.35
2792,599,Lipstick,Beauty,526.08,7,2024-02-01,10.78
2793,878,Laptop,Electronics,121.99,6,2024-01-21,6.16
2794,591,Jeans,Fashion,194.16,6,2024-03-20,0.2
2795,966,Jeans,Fashion,964.68,1,2024-01-16,155.04
2796,843,Headphones,Electronics,58.58,6,2024-02-14,5.32
2797,242,Cream,Beauty,422.34,9,2024-02-25,16.12
2798,803,Rug,Home,418.19,2,2024-01-02,13.64
2799,157,Phone,Electronics,285.04,7,2024-02-28,42.73
2800,384,Weights,Sports,655.09,8,2024-01-31,57.2
2801,425,Weights,Sports,611.04,5,2024-02-14,54.03
2802,252,Jeans,Fashion,59.22,1,2024-01-31,9.37
2803,523,Lipstick,Beauty,697.13,2,2024-03-22,122.21
2804,546,Table,Home,354.65,9,2024-01-09,31.93
2805,183,Table,Home,212.01,9,2024-01-27,24.77
2806,676,Lipstick,Beauty,97.07,8,2024-02-24,11.96
2807,762,Lamp,Home,724.76,6,2024-01-25,0.65
2808,783,Headphones,Electronics,245.99,5,2024-01-24,36.81
2809,932,Weights,Sports,772.69,5,2024-03-09,90.75
2810,796,Lamp,Home,496.01,9,2024-02-11,49.38
2811,460,Soap,Beauty,834.45,2,2024-03-10,112.39
2812,796,Perfume,Beauty,726.92,4,2024-02-13,25.41
2813,445,Weights,Sports,486.19,9,2024-01-30,39.76
2814,287,Weights,Sports,437.87,3,2024-01-26,86.73
2815,780,Rug,Home,937.97,2,2024-02-03,185.45
2816,119,Mat,Sports,122.75,5,2024-01-04,22.03
2817,318,Laptop,Electronics,813.83,3,2024-01-12,34.51
2818,122,Racket,Sports,65.68,5,2024-01-20,11.77
2819,290,Lamp,Home,331.24,5,2024-03-30,0.79
2820,320,Mat,Sports,693.74,6,2024-03-14,46.8
2821,411,T-Shirt,Fashion,272.77,4,2024-01-03,36.25
2822,966,Shoes,Fashion,751.18,8,2024-02-10,27.15
2823,896,Phone,Electronics,940.46,1,2024-03-22,139.86
2824,432,Cream,Beauty,632.61,2,2024-03-01,106.77
2825,711,T-Shirt,Fashion,806.07,4,2024-01-21,16.39
2826,474,Shoes,Fashion,979.44,7,2024-01-04,95.45
2827,817,Perfume,Beauty,647.12,7,2024-01-28,4.81
2828,234,Ball,Sports,126.67,5,2024-03-30,0.52
2829,813,Laptop,Electronics,868.38,7,2024-02-24,97.97
2830,109,Laptop,Electronics,632.86,8,2024-02-02,6.76
2831,712,Lipstick,Beauty,770.69,6,2024-02-02,94.49
2832,257,Headphones,Electronics,173.16,8,2024-01-15,19.85
2833,468,Perfume,Beauty,875.87,9,2024-02-16,173.85
2834,709,Lipstick,Beauty,860.98,6,2024-01-12,59.01
2835,336,Jeans,Fashion,59.96,8,2024-01-07,2.03
2836,741,Rug,Home,239.33,8,2024-01-08,29.27
2837,213,Racket,Sports,602.7,7,2024-03-09,16.36
2838,487,Jeans,Fashion,303.49,7,2024-01-29,40.94
2839,329,Jeans,Fashion,499.13,6,2024-02-06,55.22
2840,789,Tablet,Electronics,690.94,1,2024-03-02,2.77
2841,727,Shoes,Fashion,147.6,1,2024-01-25,17.03
2842,541,Weights,Sports,561.81,7,2024-03-24,76.07
2843,558,Racket,Sports,815.62,8,2024-01-13,74.26
2844,764,Soap,Beauty,201.47,2,2024-01-11,8.81
2845,504,Cream,Beauty,718.28,4,2024-03-20,129.55
2846,357,Shoes,Fashion,576.79,2,2024-02-29,89.41
2847,161,Weights,Sports,613.38,7,2024-01-25,73.89
2848,213,Jeans,Fashion,254.59,3,2024-02-26,25.21
2849,250,T-Shirt,Fashion,267.54,5,2024-02-17,8.88
2850,177,Shoes,Fashion,696.4,3,2024-02-15,42.96
2851,746,Lipstick,Beauty,796.58,2,2024-01-03,55.49
2852,391,Jeans,Fashion,413.4,5,2024-02-27,28.77
2853,779,Jacket,Fashion,101.65,8,2024-02-10,1.07
2854,568,Phone,Electronics,66.42,8,2024-03-29,12.14
2855,884,Chair,Home,32.27,7,2024-01-04,0.56
2856,362,Mat,Sports,967.34,2,2024-03-19,60.4
2857,588,Chair,Home,211.47,8,2024-03-13,9.94
2858,653,Weights,Sports,167.11,4,2024-02-03,7.5
2859,653,Jacket,Fashion,307.53,2,2024-01-13,7.73
2860,710,Shoes,Fashion,714.93,2,2024-03-27,121.71
2861,698,Racket,Sports,560.38,3,2024-03-05,34.62
2862,875,Rug,Home,59.52,7,2024-01-30,5.41
2863,540,Laptop,Electronics,478.97,2,2024-02-04,61.85
2864,618,Jeans,Fashion,413.94,8,2024-03-25,14.81
2865,210,Lipstick,Beauty,889.52,8,2024-02-27,113.56
2866,243,Phone,Electronics,772.27,5,2024-02-03,53.52
2867,289,Jeans,Fashion,133.99,5,2024-01-24,1.21
2868,471,Lamp,Home,666.18,9,2024-01-30,0.47
2869,854,Soap,Beauty,745.15,6,2024-03-08,141.54
2870,539,Mat,Sports,39.35,4,2024-02-19,0.76
2871,538,Lamp,Home,525.27,5,2024-02-14,30.61
2872,158,Shoes,Fashion,875.24,5,2024-02-08,5.85
2873,206,Ball,Sports,728.62,4,2024-03-07,99.26
2874,643,Table,Home,585.67,8,2024-03-27,116.88
2875,420,Phone,Electronics,443.48,9,2024-02-06,7.07
2876,220,Soap,Beauty,504.17,5,2024-02-22,78.18
2877,611,Phone,Electronics,306.56,8,2024-01-15,29.44
2878,302,Lamp,Home,916.8,2,2024-03-25,112.65
2879,344,Rug,Home,839.69,1,2024-03-28,88.12
2880,226,Ball,Sports,780.68,3,2024-02-10,138.86
2881,746,Cream,Beauty,477.47,5,2024-01-06,28.99
2882,910,Table,Home,256.97,9,2024-02-22,22.6
2883,944,Soap,Beauty,996.84,4,2024-03-29,148.89
2884,869,Cream,Beauty,420.3,2,2024-02-17,55.77
2885,331,Jeans,Fashion,198.57,4,2024-01-20,11.6
2886,928,Weights,Sports,174.27,2,2024-01-20,34.45
2887,697,Weights,Sports,93.39,5,2024-03-10,2.71
2888,947,Mat,Sports,396.99,1,2024-01-13,10.37
2889,187,Rug,Home,446.84,1,2024-03-21,80.72
2890,716,Lamp,Home,248.06,3,2024-03-24,25.07
2891,830,Lipstick,Beauty,95.78,4,2024-01-23,9.64
2892,423,Phone,Electronics,650.45,7,2024-03-09,57.36
2893,541,Shoes,Fashion,335.47,5,2024-03-14,6.02
2894,810,Shoes,Fashion,366.82,6,2024-02-23,35.73
2895,871,Lamp,Home,396.34,2,2024-01-21,13.55
2896,131,Table,Home,209.5,5,2024-01-04,38.14
2897,281,Jeans,Fashion,235.17,3,2024-02-27,16.52
2898,830,Ball,Sports,750.53,8,2024-02-14,99.06
2899,179,Lipstick,Beauty,118.94,5,2024-01-18,16.73
2900,996,Lipstick,Beauty,562.09,3,2024-03-23,81.16
2901,916,Racket,Sports,576.88,1,2024-01-22,23.33
2902,888,Phone,Electronics,604.12,6,2024-02-23,38.51
2903,706,Jeans,Fashion,711.76,6,2024-03-23,89.96
2904,532,Ball,Sports,111.41,3,2024-02-01,20.51
2905,995,Shoes,Fashion,936.05,8,2024-02-22,53.62
2906,588,Ball,Sports,771.93,5,2024-02-29,9.51
2907,593,Ball,Sports,573.92,4,2024-03-01,100.81
2908,878,Table,Home,756.84,1,2024-01-19,20.43
2909,909,Table,Home,638.85,1,2024-01-12,77.73
2910,614,Jeans,Fashion,47.29,6,2024-02-12,4.94
2911,410,Shoes,Fashion,415.63,6,2024-01-30,52.84
2912,285,Rug,Home,84.29,6,2024-03-17,9.82
2913,453,Headphones,Electronics,782.18,8,2024-02-29,2.23
2914,275,Mat,Sports,438.87,4,2024-03-11,52.51
2915,150,Lamp,Home,163.41,3,2024-01-23,29.2
2916,935,Ball,Sports,647.41,1,2024-02-01,72.97
2917,659,Headphones,Electronics,123.3,5,2024-01-31,1.48
2918,398,Phone,Electronics,149.55,4,2024-03-08,12.38
2919,268,Ball,Sports,691.23,4,2024-03-02,61.44
2920,645,Chair,Home,425.7,2,2024-03-22,47.13
2921,683,Rug,Home,362.41,9,2024-01-13,54.77
2922,968,Weights,Sports,53.34,8,2024-02-25,2.43
2923,302,Table,Home,920.22,5,2024-02-29,102.46
2924,253,Ball,Sports,38.99,5,2024-03-19,4.31
2925,892,Rug,Home,980.79,8,2024-03-09,189.79
2926,234,Perfume,Beauty,135.56,3,2024-03-30,4.27
2927,386,Racket,Sports,829.68,5,2024-01-10,17.01
2928,794,Laptop,Electronics,989.94,1,2024-01-21,189.0
2929,829,Phone,Electronics,574.49,6,2024-03-10,84.36
2930,619,Headphones,Electronics,590.83,8,2024-01-06,1.28
2931,817,Chair,Home,402.99,6,2024-01-01,1.6
2932,547,Lipstick,Beauty,124.79,5,2024-03-22,3.02
2933,348,Cream,Beauty,435.94,9,2024-03-16,40.98
2934,708,Phone,Electronics,780.64,8,2024-02-05,122.35
2935,780,Tablet,Electronics,609.16,2,2024-02-10,108.14
2936,532,Mat,Sports,467.41,6,2024-01-09,55.58
2937,987,Phone,Electronics,381.6,2,2024-03-26,23.65
2938,721,Jacket,Fashion,141.49,9,2024-03-20,2.07
2939,484,Racket,Sports,568.01,1,2024-01-04,31.12
2940,569,Soap,Beauty,998.17,1,2024-02-24,93.94
2941,695,Phone,Electronics,882.7,6,2024-01-29,77.62
2942,781,Headphones,Electronics,53.32,2,2024-03-08,2.02
2943,914,Mat,Sports,986.7,1,2024-03-15,86.46
2944,456,Tablet,Electronics,126.6,5,2024-03-21,10.19
2945,436,Mat,Sports,591.63,5,2024-03-20,108.48
2946,144,Mat,Sports,753.09,8,2024-01-29,60.17
2947,803,Perfume,Beauty,560.16,6,2024-02-26,87.66
2948,957,Laptop,Electronics,397.13,3,2024-02-25,4.93
2949,699,Shoes,Fashion,91.16,1,2024-01-19,11.74
2950,870,Lamp,Home,997.93,4,2024-02-04,124.6
2951,205,Tablet,Electronics,106.38,1,2024-01-22,8.32
2952,574,Shoes,Fashion,584.02,5,2024-03-22,7.64
2953,309,Jeans,Fashion,748.92,6,2024-03-15,0.18
2954,758,Lipstick,Beauty,840.35,1,2024-03-02,45.23
2955,974,Chair,Home,969.14,5,2024-02-12,168.86
2956,907,Rug,Home,134.82,6,2024-02-16,13.34
2957,393,Jacket,Fashion,931.86,4,2024-03-16,124.27
2958,517,Chair,Home,355.44,4,2024-03-28,29.61
2959,470,Rug,Home,301.45,6,2024-01-27,27.97
2960,615,Jeans,Fashion,272.5,1,2024-02-07,18.76
2961,321,T-Shirt,Fashion,836.51,1,2024-02-15,76.13
2962,533,Racket,Sports,474.51,3,2024-01-30,43.08
2963,995,Shoes,Fashion,725.46,5,2024-03-23,47.56
2964,874,Racket,Sports,434.32,2,2024-03-20,8.54
2965,751,Shoes,Fashion,501.75,8,2024-03-25,5.67
2966,202,Mat,Sports,230.61,2,2024-01-20,5.26
2967,298,Shoes,Fashion,99.62,2,2024-03-27,9.01
2968,159,Lipstick,Beauty,642.46,6,2024-01-06,97.06
2969,510,Soap,Beauty,496.54,4,2024-03-14,50.67
2970,885,Table,Home,972.15,6,2024-03-30,190.17
2971,757,Jacket,Fashion,47.74,7,2024-03-07,9.1
2972,362,Tablet,Electronics,376.8,9,2024-02-08,3.13
2973,629,Lamp,Home,927.56,9,2024-03-20,69.42
2974,202,Laptop,Electronics,481.6,4,2024-02-13,14.18
2975,501,Table,Home,375.71,7,2024-02-15,24.62
2976,951,Jeans,Fashion,478.17,3,2024-01-03,85.25
2977,273,T-Shirt,Fashion,903.41,3,2024-03-09,52.01
2978,548,Lipstick,Beauty,246.7,1,2024-01-20,29.67
2979,832,Tablet,Electronics,919.38,3,2024-03-29,69.48
2980,522,Cream,Beauty,279.68,9,2024-01-22,53.36
2981,647,Cream,Beauty,586.55,3,2024-01-01,60.62
2982,322,Table,Home,828.32,7,2024-01-16,88.57
2983,718,Table,Home,787.17,9,2024-02-04,69.41
2984,623,Soap,Beauty,390.97,7,2024-02-16,62.54
2985,328,Lipstick,Beauty,127.14,6,2024-03-09,14.5
2986,977,Lipstick,Beauty,252.19,3,2024-03-29,23.06
2987,565,Mat,Sports,99.44,2,2024-03-04,14.17
2988,911,Rug,Home,985.09,7,2024-02-18,133.49
2989,796,Cream,Beauty,307.5,9,2024-03-08,26.64
2990,656,Cream,Beauty,478.1,6,2024-01-29,60.14
2991,805,Laptop,Electronics,493.67,6,2024-01-11,12.47
2992,753,Perfume,Beauty,396.55,5,2024-01-09,40.96
2993,803,Weights,Sports,559.89,8,2024-01-13,110.1
2994,339,Cream,Beauty,963.5,5,2024-03-09,8.42
2995,990,Cream,Beauty,530.45,3,2024-03-17,60.21
2996,658,Lipstick,Beauty,91.51,2,2024-02-27,8.72
2997,780,Table,Home,709.23,6,2024-02-02,52.93
2998,567,Laptop,Electronics,810.67,2,2024-02-03,127.11
2999,764,Table,Home,234.16,8,2024-03-05,39.01
3000,841,Chair,Home,276.81,2,2024-01-04,50.41
3001,853,Chair,Home,266.04,1,2024-01-09,11.66
3002,495,Weights,Sports,926.65,5,2024-01-29,71.78
3003,129,Jacket,Fashion,200.68,1,2024-02-06,29.28
3004,201,Cream,Beauty,736.33,4,2024-02-04,70.31
3005,624,Racket,Sports,917.29,3,2024-01-18,182.08
3006,244,Rug,Home,278.4,7,2024-01-20,29.55
3007,690,Lipstick,Beauty,465.57,1,2024-01-02,15.26
3008,209,Shoes,Fashion,422.67,8,2024-03-12,35.81
3009,114,Chair,Home,730.69,6,2024-03-11,11.44
3010,573,T-Shirt,Fashion,240.53,9,2024-03-24,18.08
3011,180,Laptop,Electronics,327.06,8,2024-03-22,26.03
3012,961,Phone,Electronics,745.81,9,2024-03-12,101.5
3013,918,Ball,Sports,819.02,4,2024-01-16,37.33
3014,412,T-Shirt,Fashion,229.43,7,2024-02-13,38.75
3015,222,Lamp,Home,555.79,6,2024-02-29,107.07
3016,736,Tablet,Electronics,679.62,7,2024-03-24,44.52
3017,208,Cream,Beauty,802.42,9,2024-02-06,41.5
3018,902,Ball,Sports,888.6,7,2024-01-30,106.37
3019,265,Soap,Beauty,765.74,2,2024-02-23,74.38
3020,802,Ball,Sports,107.74,1,2024-03-12,13.25
3021,324,Table,Home,494.77,3,2024-01-01,9.46
3022,664,Racket,Sports,715.82,8,2024-02-06,67.41
3023,794,Lipstick,Beauty,31.1,9,2024-03-28,4.63
3024,151,Jacket,Fashion,991.09,1,2024-02-01,42.87
3025,616,Ball,Sports,496.2,8,2024-01-04,84.89
3026,631,T-Shirt,Fashion,695.61,1,2024-02-02,95.59
3027,694,Rug,Home,822.86,3,2024-02-20,17.9
3028,404,Perfume,Beauty,819.32,8,2024-03-16,30.93
3029,476,Headphones,Electronics,849.83,6,2024-03-17,97.18
3030,988,Chair,Home,793.81,8,2024-03-04,143.05
3031,132,Cream,Beauty,153.53,9,2024-03-06,16.29
3032,601,Chair,Home,106.18,5,2024-03-29,19.95
3033,702,Lipstick,Beauty,68.41,7,2024-02-01,11.73
3034,889,Soap,Beauty,889.24,4,2024-03-11,141.33
3035,468,Cream,Beauty,848.45,1,2024-02-09,167.65
3036,983,Headphones,Electronics,201.82,5,2024-01-22,31.0
3037,255,Cream,Beauty,497.15,8,2024-03-03,92.43
3038,180,T-Shirt,Fashion,856.11,1,2024-02-18,83.64
3039,751,Weights,Sports,601.44,1,2024-02-24,119.71
3040,164,Jacket,Fashion,133.4,7,2024-03-04,12.87
3041,368,T-Shirt,Fashion,364.25,4,2024-03-04,58.32
3042,257,Tablet,Electronics,189.26,3,2024-01-13,27.8
3043,768,Soap,Beauty,928.93,3,2024-02-20,70.14
3044,195,Lipstick,Beauty,68.79,2,2024-01-28,4.07
3045,543,Headphones,Electronics,210.35,7,2024-03-17,14.79
3046,890,Soap,Beauty,22.25,9,2024-02-15,3.42
3047,282,Laptop,Electronics,342.11,9,2024-02-11,38.65
3048,128,Lamp,Home,824.21,1,2024-01-25,122.73
3049,305,Ball,Sports,129.77,4,2024-01-04,22.03
3050,906,Phone,Electronics,823.92,3,2024-01-17,118.51
3051,560,Chair,Home,575.78,6,2024-02-10,62.34
3052,692,Racket,Sports,175.28,5,2024-01-30,5.05
3053,863,Lamp,Home,527.18,2,2024-02-02,40.19
3054,427,Jacket,Fashion,659.12,3,2024-03-22,57.42
3055,835,Phone,Electronics,288.8,5,2024-01-15,29.72
3056,806,Ball,Sports,911.42,1,2024-02-02,89.0
3057,313,Headphones,Electronics,528.32,4,2024-02-25,100.73
3058,735,Perfume,Beauty,503.23,9,2024-02-28,100.29
3059,646,Lamp,Home,769.19,2,2024-03-10,124.01
3060,956,Table,Home,62.72,7,2024-01-01,11.59
3061,598,Cream,Beauty,285.57,9,2024-01-18,52.36
3062,389,Tablet,Electronics,521.12,1,2024-03-05,34.5
3063,729,Table,Home,671.9,3,2024-03-22,50.16
3064,228,Table,Home,497.82,8,2024-02-20,79.13
3065,989,Weights,Sports,532.63,6,2024-02-12,7.63
3066,896,Ball,Sports,415.1,4,2024-02-05,71.1
3067,843,Headphones,Electronics,911.85,8,2024-02-06,94.66
3068,214,Jeans,Fashion,828.5,8,2024-01-07,55.41
3069,941,Racket,Sports,710.78,3,2024-03-13,71.55
3070,526,Racket,Sports,590.02,5,2024-01-24,34.0
3071,756,T-Shirt,Fashion,636.23,8,2024-01-18,94.86
3072,740,T-Shirt,Fashion,446.29,6,2024-01-04,69.39
3073,525,Soap,Beauty,366.67,7,2024-01-17,28.68
3074,733,Cream,Beauty,249.59,6,2024-03-12,15.61
3075,310,Jacket,Fashion,879.32,1,2024-03-02,42.49
3076,534,Ball,Sports,96.88,6,2024-02-04,1.89
3077,348,Shoes,Fashion,58.44,8,2024-02-25,1.94
3078,927,Chair,Home,746.57,8,2024-02-15,96.6
3079,967,Jacket,Fashion,622.41,7,2024-01-30,85.7
3080,407,Chair,Home,316.57,8,2024-02-25,56.73
3081,987,Jeans,Fashion,704.67,7,2024-02-21,24.88
3082,315,Jeans,Fashion,565.12,9,2024-01-30,90.98
3083,146,Weights,Sports,754.61,1,2024-03-26,58.03
3084,265,Mat,Sports,811.33,7,2024-03-18,104.61
3085,806,Laptop,Electronics,42.95,4,2024-03-14,8.02
3086,806,Jeans,Fashion,459.03,6,2024-01-05,29.27
3087,419,Weights,Sports,256.66,1,2024-01-06,26.42
3088,148,Laptop,Electronics,799.72,1,2024-03-19,64.79
3089,500,Tablet,Electronics,171.69,1,2024-02-02,14.31
3090,419,Cream,Beauty,386.02,4,2024-01-13,31.78
3091,252,Jeans,Fashion,263.78,7,2024-03-26,13.34
3092,689,Headphones,Electronics,668.59,9,2024-02-10,51.0
3093,596,Rug,Home,738.88,4,2024-03-04,5.33
3094,704,Phone,Electronics,951.11,2,2024-03-26,69.37
3095,212,Tablet,Electronics,186.58,8,2024-02-25,15.96
3096,897,Jeans,Fashion,132.73,8,2024-03-27,5.42
3097,844,Perfume,Beauty,191.87,9,2024-03-22,35.17
3098,809,Mat,Sports,335.5,9,2024-01-27,8.44
3099,230,Jacket,Fashion,545.62,3,2024-03-29,16.54
3100,960,Laptop,Electronics,258.29,7,2024-03-12,49.47
3101,222,Ball,Sports,839.86,1,2024-01-24,81.75
3102,869,Rug,Home,537.53,1,2024-01-20,6.76
3103,606,Ball,Sports,323.54,5,2024-01-07,17.19
3104,435,Lamp,Home,894.82,3,2024-02-03,105.27
3105,684,Laptop,Electronics,98.46,2,2024-01-04,6.4
3106,981,Lipstick,Beauty,287.0,3,2024-01-30,20.32
3107,958,Cream,Beauty,314.65,2,2024-03-27,55.54
3108,357,Ball,Sports,827.22,9,2024-03-17,90.63
3109,128,Table,Home,165.08,1,2024-03-11,19.7
3110,106,Ball,Sports,90.76,1,2024-01-06,1.94
